uid,floor,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4,buff,hard_mode
1005787,4,6,1,Castorice,Evernight,Ice Trailblazer,Luocha,3,0,6,0,Infantry and Calvary,False
1005788,1,5,1,Aglaea,Sunday,Tribbie,Aventurine,0,0,0,0,,False
1005788,2,2,3,Hysilens,Kafka,Black Swan,Huohuo,0,0,0,0,,False
1005788,3,1,3,Castorice,Hyacine,Ice Trailblazer,Evernight,0,0,6,0,,False
1005788,4,5,1,Castorice,Hyacine,Ice Trailblazer,Evernight,0,0,6,0,Think Outside the Box,False
1005789,1,5,1,Firefly,Ruan Mei,Imaginary Trailblazer,Lingsha,0,0,6,0,,False
1005789,2,5,1,Phainon,Cerydra,Sunday,Huohuo,0,0,0,0,,False
1005789,3,2,3,Castorice,Tribbie,Jingliu,Hyacine,0,0,0,0,,False
1005789,4,6,1,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0,6,0,Think Outside the Box,False
1017514,1,2,3,Firefly,Fugue,Lingsha,Ruan Mei,0,0,0,1,,False
1017514,2,6,1,Phainon,Sunday,Cerydra,Huohuo,0,0,0,0,,False
1017514,3,1,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0,6,0,,False
1017514,4,6,1,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0,6,0,Think Outside the Box,False
1005790,1,2,3,Firefly,Ruan Mei,Fugue,Gallagher,2,1,0,6,,False
1005790,2,5,1,Feixiao,Moze,Robin,Aventurine,0,6,1,0,,False
1005790,3,1,3,Castorice,Tribbie,Ice Trailblazer,Luocha,0,1,6,0,,False
1017515,1,5,1,Anaxa,Cipher,Ruan Mei,Hyacine,0,0,0,0,,False
1005791,1,5,1,Boothill,Imaginary Trailblazer,Ruan Mei,Gallagher,0,6,0,6,,False
1005791,2,4,2,Saber,Robin,Sunday,Huohuo,0,0,1,1,,False
1005791,3,2,3,Archer,Sparkle,Cipher,Aventurine,1,0,2,0,,False
1017516,1,5,1,Boothill,Fugue,Ruan Mei,Gallagher,1,0,0,6,,False
1005792,1,0,3,Firefly,Ruan Mei,Fugue,Lingsha,4,1,1,0,,False
1005792,2,2,3,Castorice,Ice Trailblazer,Evernight,Hyacine,0,6,0,0,,False
1005792,3,2,3,Jingliu,Sunday,Tribbie,Huohuo,1,0,1,0,,False
1005792,4,2,3,Castorice,Evernight,Tribbie,Hyacine,0,1,1,0,Hammer and Anvil,False
1005793,1,2,3,Lingsha,Firefly,Imaginary Trailblazer,Ruan Mei,0,1,6,1,,False
1005793,2,1,3,Phainon,Sunday,Cerydra,Bronya,0,0,0,4,,False
1005793,3,3,2,Aventurine,Jiaoqiu,Acheron,Sparkle,0,0,3,1,,False
1005794,1,1,3,Silver Wolf,Ruan Mei,Fugue,Imaginary Trailblazer,1,2,2,6,,False
1005794,2,1,3,Evernight,Hyacine,Tribbie,Bronya,0,1,1,4,,False
1005794,3,2,3,Clara,Robin,Fu Xuan,Sparkle,6,2,1,2,,False
1005794,4,0,3,Evernight,Hyacine,Tribbie,Ice Trailblazer,2,1,1,6,Hammer and Anvil,False
1017517,1,2,3,Firefly,Imaginary Trailblazer,Ruan Mei,Gallagher,2,6,1,6,,False
1017517,2,4,2,Saber,Robin,Dan Heng • Permansor Terrae,Sunday,0,0,0,0,,False
1017517,3,2,3,Castorice,Blade,Tribbie,Luocha,0,1,1,0,,False
1005795,1,3,2,Mydei,Sunday,Gallagher,Tribbie,0,0,6,0,,False
1005796,1,2,3,Firefly,Fugue,Lingsha,Ruan Mei,0,0,0,0,,False
1005796,2,2,3,Hysilens,Kafka,Black Swan,Huohuo,0,0,0,0,,False
1005796,3,0,3,Castorice,Evernight,Hyacine,Tribbie,0,1,0,0,,False
1005796,4,2,3,Castorice,Evernight,Hyacine,Tribbie,0,1,0,0,Think Outside the Box,False
1005797,1,2,3,Phainon,Sunday,Huohuo,Cerydra,0,0,0,3,,False
1005797,2,2,3,Kafka,Aventurine,Black Swan,Hysilens,0,6,0,0,,False
1005797,3,3,2,Castorice,Evernight,Ice Trailblazer,Luocha,0,0,6,0,,False
1017518,1,6,1,Firefly,Imaginary Trailblazer,Gallagher,Ruan Mei,0,6,6,0,,False
1017518,2,5,1,Aglaea,Sunday,Huohuo,Saber,1,0,0,0,,False
1017518,3,3,2,Feixiao,Robin,Aventurine,Imaginary March 7th,0,1,0,6,,False
1005798,1,1,3,Rappa,Ruan Mei,Imaginary Trailblazer,Fugue,0,1,6,0,,False
1005798,2,2,3,Hysilens,Kafka,Black Swan,Huohuo,0,1,0,0,,False
1005798,3,1,3,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,,False
1005798,4,5,1,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,Think Outside the Box,False
1005799,1,2,3,Rappa,Fugue,Ruan Mei,Gallagher,2,1,2,6,,False
1005799,2,3,2,Acheron,Silver Wolf,Tribbie,Aventurine,2,2,1,0,,False
1005799,3,0,3,Castorice,Blade,Ice Trailblazer,Hyacine,2,4,6,2,,False
1005799,4,1,3,Castorice,Blade,Tribbie,Hyacine,2,4,1,2,Hammer and Anvil,False
1005800,1,2,3,Acheron,Silver Wolf,Fu Xuan,Sparkle,6,6,1,0,,False
1005800,2,2,3,Ruan Mei,Fugue,Firefly,Luocha,6,0,6,0,,False
1005800,3,0,3,Hyacine,Castorice,Ice Trailblazer,Evernight,1,6,6,1,,False
1005800,4,2,3,Hyacine,Castorice,Ice Trailblazer,Evernight,1,6,6,1,Think Outside the Box,True
1005801,1,2,3,Acheron,Tribbie,Silver Wolf,Luocha,2,1,2,0,,False
1005801,2,0,3,Phainon,Cerydra,Bronya,Sparkle,2,1,3,2,,False
1005801,3,0,3,Castorice,Hyacine,Evernight,Ice Trailblazer,2,1,1,6,,False
1005801,4,1,3,Castorice,Hyacine,Tribbie,Silver Wolf,2,1,1,2,Think Outside the Box,False
1005802,1,0,3,Rappa,Ruan Mei,Fugue,Imaginary Trailblazer,0,1,1,6,,False
1005802,2,0,3,Hysilens,Black Swan,Kafka,Huohuo,1,1,1,0,,False
1005802,3,0,3,Castorice,Evernight,Tribbie,Hyacine,2,1,1,0,,False
1005802,4,0,3,Castorice,Evernight,Tribbie,Hyacine,2,2,1,0,Think Outside the Box,False
1017519,1,5,1,Fugue,Firefly,Ruan Mei,Gallagher,0,0,0,6,,False
1005803,1,2,3,Firefly,Imaginary Trailblazer,Ruan Mei,Fugue,0,6,0,0,,False
1005803,2,2,3,Hysilens,Dan Heng • Permansor Terrae,Kafka,Black Swan,0,0,0,0,,False
1005803,3,2,3,Evernight,Castorice,Hyacine,Blade,0,0,0,0,,False
1005803,4,6,1,Evernight,Castorice,Hyacine,Ice Trailblazer,0,0,0,6,Think Outside the Box,False
1005804,1,5,1,Firefly,Fugue,Ruan Mei,Gallagher,0,0,0,6,,False
1005804,2,1,3,Hysilens,Kafka,Cipher,Aventurine,1,0,0,0,,False
1005805,1,3,2,Anaxa,Luocha,Ice Trailblazer,Bronya,2,0,6,1,,False
1005805,2,6,1,Jiaoqiu,Aventurine,Kafka,Robin,0,0,0,0,,False
1005805,3,0,3,Archer,Sparkle,Sunday,Dan Heng • Permansor Terrae,1,0,6,0,,False
1005805,4,4,2,Anaxa,Dan Heng • Permansor Terrae,Sunday,Ice Trailblazer,2,0,6,6,Hammer and Anvil,False
1017520,1,5,1,Aglaea,Robin,Bronya,Luocha,1,0,1,0,,False
1017520,2,1,3,Firefly,Fugue,Imaginary Trailblazer,Lingsha,2,6,6,0,,False
1017520,3,6,1,Archer,Sparkle,Ruan Mei,Aventurine,0,0,0,0,,False
1017520,4,6,1,Aglaea,Evernight,Robin,Aventurine,1,2,0,0,Think Outside the Box,False
1017521,2,4,2,Hysilens,Kafka,Ruan Mei,Huohuo,0,0,2,0,,False
1005806,1,2,3,Phainon,Bronya,Tingyun,Jiaoqiu,0,4,6,2,,False
1005806,2,2,3,Anaxa,Sunday,Cerydra,Aventurine,0,2,0,0,,False
1005806,3,2,3,Archer,Sparkle,Ice Trailblazer,Luocha,1,0,6,1,,False
1005806,4,4,2,Phainon,Sunday,Cerydra,Dan Heng • Permansor Terrae,0,2,0,2,Hammer and Anvil,False
1005807,1,2,3,Ruan Mei,Firefly,Fugue,Lingsha,1,2,0,1,,False
1005807,2,1,3,Hysilens,Kafka,Black Swan,Huohuo,1,0,0,0,,False
1005807,3,0,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,2,6,0,0,,False
1005807,4,2,3,Castorice,Evernight,Tribbie,Hyacine,2,0,0,0,Think Outside the Box,False
1005808,1,1,3,Firefly,Fugue,Ruan Mei,Lingsha,6,0,1,0,,False
1005808,2,1,3,Hysilens,Black Swan,Kafka,Gallagher,1,0,0,6,,False
1005808,3,0,3,Evernight,Hyacine,Ice Trailblazer,Castorice,0,0,6,2,,False
1005808,4,2,3,Castorice,Evernight,Ice Trailblazer,Hyacine,2,0,6,0,Think Outside the Box,False
1005809,1,3,2,Rappa,Imaginary Trailblazer,Ruan Mei,Lingsha,0,6,0,0,,False
1005809,2,4,2,Phainon,Bronya,Cerydra,Huohuo,0,3,0,1,,False
1005809,3,0,3,Castorice,Sunday,Tribbie,Hyacine,2,1,0,0,,False
1005809,4,5,1,Castorice,Sunday,Tribbie,Hyacine,2,1,0,0,Think Outside the Box,False
1017524,1,4,2,Ruan Mei,Firefly,Imaginary Trailblazer,Gallagher,1,0,6,6,,False
1005810,1,2,3,Anaxa,Sunday,Ruan Mei,Lingsha,0,0,1,0,,False
1005810,2,0,3,Hysilens,Kafka,Robin,Aventurine,1,0,1,2,,False
1005810,3,2,3,Castorice,Ice Trailblazer,Tribbie,Gallagher,0,6,1,6,,False
1005810,4,5,1,Hysilens,Aventurine,Tribbie,Kafka,1,2,1,0,Hammer and Anvil,False
1005811,1,3,2,Aventurine,Ruan Mei,Imaginary Trailblazer,Firefly,0,1,6,2,,False
1005811,3,1,3,Castorice,Tribbie,Evernight,Gallagher,0,0,0,6,,False
1005812,1,0,3,Fugue,Firefly,Imaginary Trailblazer,Ruan Mei,1,5,6,1,,False
1005812,2,2,3,Kafka,Black Swan,Robin,Lingsha,0,1,1,1,,False
1005812,3,0,3,Castorice,Silver Wolf,Tribbie,Hyacine,2,1,1,0,,False
1005812,4,0,3,Castorice,Evernight,Tribbie,Hyacine,2,0,1,0,Think Outside the Box,False
1005813,1,2,3,Fugue,Rappa,Gallagher,Ruan Mei,1,0,6,1,,False
1005813,2,5,1,Anaxa,The Herta,Aventurine,Tribbie,0,0,0,0,,False
1005813,3,5,1,Phainon,Bronya,Dan Heng • Permansor Terrae,Cerydra,0,1,0,0,,False
1005814,1,1,3,Anaxa,Ice Trailblazer,Ruan Mei,Cerydra,0,6,0,0,,False
1005814,2,0,3,Phainon,Bronya,Sunday,Robin,2,3,1,0,,False
1005814,3,2,3,Archer,Aventurine,Sparkle,Tribbie,0,0,0,0,,False
1005814,4,1,3,Phainon,Sunday,Ice Trailblazer,Cerydra,2,1,6,0,Think Outside the Box,False
1005815,1,2,3,Firefly,Fugue,Ruan Mei,Lingsha,1,0,1,0,,False
1005815,2,2,3,Hysilens,Kafka,Black Swan,Aventurine,0,0,0,0,,False
1005815,3,0,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0,6,0,,False
1005815,4,4,2,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,Think Outside the Box,False
1017525,1,6,1,Rappa,Ruan Mei,Imaginary Trailblazer,Gallagher,0,0,6,6,,False
1017525,2,4,2,Robin,Kafka,Black Swan,Fu Xuan,0,0,1,0,,False
1017525,3,0,3,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,,False
1017525,4,5,1,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,Think Outside the Box,False
1005816,1,2,3,The Herta,Anaxa,Ruan Mei,Gallagher,2,1,0,6,,False
1005817,1,2,3,Firefly,Fugue,Gallagher,Ruan Mei,2,0,6,1,,False
1005817,2,1,3,Hysilens,Kafka,Huohuo,Black Swan,1,1,0,1,,False
1005817,3,0,3,Castorice,Tribbie,Hyacine,Ice Trailblazer,2,1,0,6,,False
1005817,4,3,2,Castorice,Evernight,Hyacine,Ice Trailblazer,2,0,0,6,Hammer and Anvil,False
1005818,1,3,2,Firefly,Fugue,Lingsha,Ruan Mei,0,0,0,0,,False
1005818,2,0,3,Phainon,Sunday,Robin,Cerydra,0,0,2,0,,False
1005818,3,0,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,0,6,0,0,,False
1005818,4,4,2,Castorice,Hyacine,Evernight,Ice Trailblazer,0,0,0,6,Think Outside the Box,False
1017527,1,3,2,Rappa,Ruan Mei,Gallagher,Fugue,0,0,6,0,,False
1005819,1,3,2,Firefly,Gallagher,Ruan Mei,Fugue,1,6,1,0,,False
1005819,2,1,3,Hysilens,Kafka,Black Swan,Huohuo,0,0,1,1,,False
1005819,3,1,3,Archer,Dan Heng • Permansor Terrae,Tribbie,Sparkle,0,0,1,0,,False
1005819,4,6,1,Hysilens,Dan Heng • Permansor Terrae,Kafka,Black Swan,0,0,0,1,Hammer and Anvil,False
1005820,1,3,2,Rappa,Lingsha,Ruan Mei,Fugue,0,0,1,0,,False
1005820,2,3,2,Kafka,Black Swan,Bailu,Hysilens,2,0,4,0,,False
1005820,3,2,3,Castorice,Hyacine,Tribbie,Jingliu,0,0,0,1,,False
1005821,1,4,2,Firefly,Fugue,Ruan Mei,Gallagher,1,0,0,6,,False
1005821,3,0,3,Hyacine,Castorice,Tribbie,Ice Trailblazer,0,0,0,6,,False
1017528,1,0,3,Fugue,Lingsha,Ruan Mei,Firefly,0,2,2,2,,False
1017528,2,0,3,Kafka,Huohuo,Black Swan,Hysilens,6,1,6,0,,False
1017528,3,0,3,Hyacine,Tribbie,Castorice,Mydei,0,1,2,2,,False
1017528,4,2,3,Silver Wolf,Tribbie,Castorice,Hyacine,6,1,2,0,Think Outside the Box,False
1005823,1,5,1,Phainon,Bronya,Sunday,Huohuo,0,1,0,0,,False
1005823,2,4,2,Kafka,Ruan Mei,Black Swan,Lingsha,0,1,0,0,,False
1005823,3,1,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0,6,0,,False
1005824,1,4,2,Firefly,Fugue,Ruan Mei,Gallagher,2,0,1,6,,False
1005824,2,3,2,Castorice,Ice Trailblazer,Evernight,Hyacine,0,6,0,0,,False
1005824,3,6,1,Phainon,Sunday,Bronya,Aventurine,0,0,3,0,,False
1005824,4,6,1,Castorice,Tribbie,Evernight,Hyacine,0,0,0,0,Hammer and Anvil,False
1005825,1,0,3,,,,,,,,,,True
1005825,2,0,3,,,,,,,,,,True
1005825,3,0,3,,,,,,,,,,True
1005825,4,0,3,Castorice,Evernight,Hyacine,Tribbie,6,6,2,1,Think Outside the Box,True
1005826,1,2,3,The Herta,Serval,Lingsha,Tribbie,2,6,0,0,,False
1005826,2,2,3,Huohuo,Evernight,Ice Trailblazer,Ruan Mei,0,2,6,0,,False
1005826,3,2,3,Archer,Cipher,Sparkle,Dan Heng • Permansor Terrae,1,0,0,0,,False
1005826,4,2,3,Ice Trailblazer,Tribbie,Evernight,Huohuo,6,0,2,0,Think Outside the Box,False
1017529,1,6,1,Feixiao,Imaginary March 7th,Robin,Aventurine,0,6,1,0,,False
1017529,2,6,1,Black Swan,Kafka,Ruan Mei,Bailu,0,0,0,0,,False
1017531,1,2,3,Rappa,Fugue,Ruan Mei,Lingsha,0,0,2,0,,False
1017531,2,3,2,Kafka,Black Swan,Robin,Aventurine,0,1,0,0,,False
1017531,3,0,3,Castorice,Evernight,Ice Trailblazer,Hyacine,6,0,6,0,,False
1017531,4,1,3,Castorice,Evernight,Ice Trailblazer,Hyacine,6,0,6,0,Hammer and Anvil,False
1005827,1,2,3,Fugue,Firefly,Lingsha,Ruan Mei,0,0,0,0,,False
1005827,2,2,3,Hysilens,Black Swan,Kafka,Dan Heng • Permansor Terrae,0,0,0,0,,False
1005827,3,2,3,Castorice,Tribbie,Evernight,Luocha,0,0,0,0,,False
1005827,4,5,1,Castorice,Hyacine,Tribbie,Evernight,0,0,0,0,Think Outside the Box,False
1017532,1,3,2,Ruan Mei,Lingsha,Rappa,Imaginary Trailblazer,0,0,0,6,,False
1005828,1,4,2,Rappa,Ruan Mei,Fugue,Gallagher,0,1,0,6,,False
1005828,2,2,3,Hysilens,Kafka,Black Swan,Aventurine,0,0,0,0,,False
1005829,1,4,2,Acheron,Silver Wolf,Ice Trailblazer,Aventurine,2,0,6,0,,False
1005829,2,5,1,Gallagher,Firefly,Ruan Mei,Fugue,6,1,1,0,,False
1005829,3,0,3,Castorice,Fu Xuan,Evernight,Hyacine,4,2,0,0,,False
1005829,4,2,3,Castorice,Evernight,Ice Trailblazer,Hyacine,4,0,6,0,Think Outside the Box,False
1005830,1,2,3,The Herta,Tribbie,Anaxa,Lingsha,0,1,0,0,,False
1005830,2,1,3,Phainon,Cerydra,Bronya,Sunday,0,0,4,0,,False
1005830,3,2,3,Castorice,Ruan Mei,Hyacine,Ice Trailblazer,0,0,0,6,,False
1005830,4,4,2,Castorice,Tribbie,Hyacine,Evernight,0,1,0,0,Hammer and Anvil,False
1017533,1,3,2,Ruan Mei,Rappa,Lingsha,Fugue,0,0,0,0,,False
1017533,2,3,2,Black Swan,Kafka,Gepard,Hysilens,0,0,0,0,,False
1017534,1,6,1,Firefly,Aventurine,Imaginary Trailblazer,Ruan Mei,0,0,6,0,,False
1017534,2,4,2,Black Swan,Kafka,Robin,Gallagher,0,0,0,6,,False
1017534,3,0,3,Castorice,Tribbie,Evernight,Hyacine,0,1,0,0,,False
1017534,4,4,2,Castorice,Tribbie,Evernight,Hyacine,0,1,0,0,Think Outside the Box,False
1017535,1,1,3,Evernight,Tribbie,Ice Trailblazer,Hyacine,2,1,6,0,,False
1017535,2,2,3,Hysilens,Kafka,Black Swan,Huohuo,0,6,0,0,,False
1017535,3,0,3,Saber,Sunday,Robin,Aventurine,6,1,0,0,,False
1017535,4,0,3,Evernight,Tribbie,Ice Trailblazer,Hyacine,6,1,6,0,Think Outside the Box,False
1005831,1,2,3,Firefly,Fugue,Ruan Mei,Lingsha,1,0,1,0,,False
1005831,2,2,3,Phainon,Cerydra,Robin,Bronya,0,0,1,2,,False
1005831,3,2,3,Castorice,Tribbie,Ice Trailblazer,Gallagher,0,0,6,6,,False
1005831,4,6,1,Phainon,Sunday,Cerydra,Dan Heng • Permansor Terrae,0,0,0,0,Hammer and Anvil,False
1005832,1,0,3,Phainon,Sunday,Bronya,Dan Heng • Permansor Terrae,2,0,3,0,,False
1017536,1,6,1,Firefly,Ruan Mei,Fugue,Gallagher,0,0,0,6,,False
1005833,1,2,3,Rappa,Imaginary Trailblazer,Ruan Mei,Fugue,0,6,1,0,,False
1005833,2,2,3,Kafka,Black Swan,Hysilens,Huohuo,0,1,0,0,,False
1005833,3,1,3,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,,False
1005833,4,4,2,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,Think Outside the Box,False
1005834,1,2,3,Anaxa,Cerydra,Ruan Mei,Ice Trailblazer,0,0,0,6,,False
1005834,2,1,3,Phainon,Sunday,Robin,Bronya,1,0,0,3,,False
1005834,3,2,3,Castorice,Evernight,Tribbie,Luocha,0,0,0,0,,False
1005834,4,6,1,Castorice,Evernight,Tribbie,Luocha,0,0,0,0,Think Outside the Box,False
1005835,1,6,1,Firefly,Imaginary Trailblazer,Ruan Mei,Gallagher,0,6,0,6,,False
1005835,2,5,1,Kafka,Black Swan,Jiaoqiu,Huohuo,0,0,0,0,,False
1005835,3,2,3,Castorice,Evernight,Tribbie,Bailu,0,0,0,5,,False
1005836,1,2,3,The Herta,Anaxa,Ruan Mei,Silver Wolf,0,1,0,0,,False
1005836,2,1,3,Phainon,Sunday,Bronya,Cerydra,0,1,1,0,,False
1005836,3,1,3,Evernight,Ice Trailblazer,Tribbie,Hyacine,0,6,0,0,,False
1005836,4,5,1,Evernight,Tribbie,Hyacine,Ice Trailblazer,0,0,0,6,Think Outside the Box,False
1005837,1,2,3,Acheron,Jiaoqiu,Sparkle,Fu Xuan,6,0,2,3,,False
1005837,2,3,2,Kafka,Black Swan,Hysilens,Huohuo,0,0,0,0,,False
1005837,3,0,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0,6,1,,False
1005837,4,5,1,Ice Trailblazer,Tribbie,Castorice,Hyacine,6,0,0,1,Think Outside the Box,False
1017537,1,4,2,Firefly,Fugue,Ruan Mei,Lingsha,0,0,0,0,,False
1017537,2,2,3,Hysilens,Kafka,Black Swan,Huohuo,0,0,0,0,,False
1017537,3,5,1,Archer,Silver Wolf,Sparkle,Aventurine,0,0,0,0,,False
1005838,1,2,3,Acheron,Sparkle,Cipher,Gallagher,2,2,0,6,,False
1005838,2,0,3,Hysilens,Black Swan,Kafka,Bailu,2,1,1,3,,False
1005838,3,0,3,Castorice,Evernight,Silver Wolf,Hyacine,2,2,0,0,,False
1005838,4,2,3,Castorice,Evernight,Silver Wolf,Hyacine,2,2,0,0,Think Outside the Box,False
1005839,1,0,3,Firefly,Fugue,Bronya,Ruan Mei,6,2,6,1,,False
1005839,2,0,3,Castorice,Evernight,Tribbie,Hyacine,2,2,2,1,,False
1005839,3,0,3,Qingque,Sparkle,Sunday,Dan Heng • Permansor Terrae,6,2,2,2,,False
1005839,4,0,3,Evernight,Castorice,Tribbie,Hyacine,2,2,2,1,Think Outside the Box,False
1017539,1,4,2,Phainon,Sunday,Bronya,Huohuo,0,0,3,0,,False
1017539,2,6,1,Black Swan,Kafka,Silver Wolf,Gallagher,0,0,0,6,,False
1017539,3,0,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0,6,0,,False
1017540,1,4,2,Archer,Sparkle,Silver Wolf,Gallagher,0,0,0,6,,False
1017540,2,1,3,Castorice,Evernight,Hyacine,Tribbie,0,0,1,1,,False
1017540,3,4,2,Yunli,Robin,Huohuo,Ice Trailblazer,0,1,0,6,,False
1017540,4,3,2,Castorice,Evernight,Hyacine,Tribbie,0,0,1,1,Think Outside the Box,False
1005840,1,4,2,Anaxa,Sunday,Ruan Mei,Gallagher,0,0,0,6,,False
1005840,2,6,1,Kafka,Jiaoqiu,Robin,Huohuo,0,0,0,0,,False
1005840,3,0,3,Castorice,Evernight,Silver Wolf,Hyacine,0,0,0,0,,False
1005840,4,4,2,Castorice,Ice Trailblazer,Evernight,Hyacine,0,6,0,0,Think Outside the Box,False
1005841,1,0,3,Firefly,Ruan Mei,Fugue,Lingsha,2,1,1,0,,False
1005841,2,5,1,Archer,Robin,Cerydra,Hyacine,0,0,0,1,,False
1005841,3,2,3,Castorice,Tribbie,Gallagher,Ice Trailblazer,0,0,6,6,,False
1005841,4,3,2,Castorice,Evernight,Hyacine,Tribbie,0,0,1,0,Think Outside the Box,False
1005842,1,0,3,Firefly,Fugue,Ruan Mei,Lingsha,2,2,2,1,,False
1005842,2,0,3,Castorice,Evernight,Ice Trailblazer,Hyacine,2,2,6,1,,False
1005842,3,0,3,The Herta,Anaxa,Tribbie,Huohuo,2,2,1,1,,False
1005842,4,0,3,Castorice,Evernight,Hyacine,Tribbie,2,2,1,1,Think Outside the Box,False
1005843,1,4,2,Lingsha,Ruan Mei,Fugue,Robin,0,1,0,1,,False
1005843,2,2,3,Phainon,Cerydra,Sunday,Huohuo,1,0,1,0,,False
1005843,3,1,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0,6,0,,False
1005843,4,6,1,Castorice,Ice Trailblazer,Tribbie,Hyacine,0,6,0,0,Think Outside the Box,False
1005844,1,2,3,The Herta,Anaxa,Tribbie,Hyacine,1,0,1,0,,False
1005844,2,2,3,Hysilens,Black Swan,Kafka,Gallagher,0,0,0,6,,False
1005844,3,5,1,Phainon,Bronya,Sunday,Aventurine,0,3,0,0,,False
1005844,4,6,1,The Herta,Anaxa,Tribbie,Hyacine,1,0,1,0,Infantry and Calvary,False
1005845,1,1,3,Castorice,Evernight,Ice Trailblazer,Gallagher,2,2,6,6,,False
1005845,2,0,3,Hysilens,Black Swan,Kafka,Huohuo,2,1,0,0,,False
1005845,3,0,3,Blade,Sunday,Tribbie,Hyacine,0,0,0,1,,False
1005845,4,0,3,Castorice,Evernight,Tribbie,Hyacine,2,2,0,1,Think Outside the Box,False
1005846,1,6,1,Jing Yuan,Sunday,Robin,Luocha,0,1,0,0,,False
1005846,2,6,1,Phainon,Ice Trailblazer,Bronya,Aventurine,0,6,1,0,,False
1005846,3,2,3,Archer,Tribbie,Sparkle,Hyacine,0,0,0,0,,False
1005846,4,5,1,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,Think Outside the Box,False
1005847,1,2,3,Firefly,Fugue,Ruan Mei,Gallagher,2,1,0,6,,False
1005847,2,1,3,Phainon,Sunday,Cerydra,Huohuo,1,0,0,0,,False
1005847,3,0,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,2,6,0,0,,False
1005847,4,2,3,Castorice,Evernight,Tribbie,Hyacine,2,0,0,0,Think Outside the Box,False
1005848,1,3,2,Firefly,Ruan Mei,Lingsha,Imaginary Trailblazer,2,0,0,6,,False
1005848,3,2,3,Castorice,Evernight,Luocha,Tribbie,0,0,0,0,,False
1005849,1,5,1,Aglaea,Sunday,Ruan Mei,Gallagher,0,0,0,6,,False
1005849,2,4,2,Saber,Aventurine,Ice Trailblazer,Robin,0,0,6,0,,False
1005849,3,0,3,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,,False
1005849,4,5,1,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,Think Outside the Box,False
1005850,1,4,2,The Herta,Herta,Lingsha,Tribbie,0,6,0,1,,False
1005850,2,4,2,Ruan Mei,Boothill,Ice Trailblazer,Hyacine,1,0,6,0,,False
1005850,3,4,2,Luocha,Castorice,Evernight,Bronya,0,0,0,1,,False
1005850,4,3,2,Hyacine,Castorice,Tribbie,Evernight,0,0,1,0,Think Outside the Box,False
1005851,1,4,2,Lingsha,Firefly,Imaginary Trailblazer,Ruan Mei,0,0,6,0,,False
1005851,2,5,1,Aglaea,Huohuo,Robin,Sunday,0,0,0,0,,False
1005851,3,0,3,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,,False
1005851,4,4,2,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,Think Outside the Box,False
1005852,1,2,3,The Herta,Aventurine,Tribbie,Anaxa,2,0,0,1,,False
1005853,1,2,3,Rappa,Fugue,Ruan Mei,Lingsha,0,0,0,0,,False
1005853,2,2,3,Hysilens,Kafka,Black Swan,Huohuo,0,0,0,0,,False
1005853,3,0,3,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,,False
1005853,4,4,2,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0,Think Outside the Box,False
1005854,1,6,1,Firefly,Imaginary Trailblazer,Ruan Mei,Gallagher,0,6,0,6,,False
1005854,2,4,2,Hysilens,Kafka,Robin,Huohuo,0,0,0,0,,False
1005854,3,2,3,The Herta,Anaxa,Tribbie,Aventurine,2,0,0,0,,False
1005855,1,4,2,The Herta,Anaxa,Tribbie,Gallagher,0,0,1,6,,False
1005855,2,2,3,Castorice,Hyacine,Ice Trailblazer,Evernight,0,0,6,0,,False
1005855,3,4,2,Phainon,Sunday,Aventurine,Cerydra,0,1,0,0,,False
1005855,4,4,2,Castorice,Hyacine,Tribbie,Evernight,0,0,1,0,Think Outside the Box,False
1005856,1,2,3,Firefly,Ruan Mei,Himeko,Fugue,2,0,1,0,,False
1005857,1,4,2,Anaxa,Sparkle,Robin,Gallagher,0,0,1,6,,False
1005857,2,6,1,Phainon,Sunday,Bronya,Luocha,0,0,1,0,,False
