uid,floor,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4,buff,hard_mode
1006076,2,2,3,Castorice,Cyrene,Cipher,Hyacine,0,0,0,0,,False
1006076,3,2,3,Kafka,Black Swan,Hysilens,Huohuo,0,1,0,0,,False
1006076,4,3,2,Castorice,Evernight,Cyrene,Hyacine,0,0,0,0,Sanguine Vitality,False
1006077,1,1,3,The Herta,Anaxa,Aventurine,Tribbie,0,0,0,0,,False
1006077,2,1,3,Phainon,Cerydra,Dan Heng • Permansor Terrae,Sunday,1,0,0,0,,False
1006077,3,0,3,Castorice,Evernight,Cyrene,Hyacine,0,0,0,0,,False
1006077,4,4,2,Castorice,Evernight,Cyrene,Hyacine,0,0,0,0,Sanguine Vitality,False
1006078,1,2,3,Aventurine,Acheron,Sparkle,Jiaoqiu,0,0,1,0,,False
1006078,2,4,2,Yunli,Huohuo,Robin,Tribbie,0,0,0,0,,False
1006078,3,0,3,Cyrene,Evernight,Ice Trailblazer,Hyacine,0,0,6,1,,False
1006078,4,2,3,Castorice,Cyrene,Evernight,Hyacine,0,0,0,1,Sanguine Vitality,False
1006079,1,0,3,Castorice,Evernight,Cyrene,Hyacine,0,0,0,0,,False
1006079,2,4,2,Saber,Sunday,Cipher,Dan Heng • Permansor Terrae,0,1,0,0,,False
1006079,3,3,2,The Herta,Herta,Tribbie,Huohuo,0,6,0,0,,False
1006079,4,5,1,Castorice,Evernight,Cyrene,Hyacine,0,0,0,0,Sanguine Vitality,False
1006080,1,0,3,Evernight,Tribbie,Hyacine,Ice Trailblazer,0,0,0,6,,False
1006080,2,2,3,Phainon,Cerydra,Sunday,Dan Heng • Permansor Terrae,0,0,1,0,,False
1006080,3,2,3,The Herta,Anaxa,Pela,Ruan Mei,0,1,6,0,,False
1006080,4,4,2,Evernight,Cyrene,Tribbie,Hyacine,0,0,0,0,Sanguine Vitality,False
1006081,1,1,3,Acheron,Jiaoqiu,Sparkle,Fu Xuan,6,0,2,3,,False
1006081,2,1,3,Phainon,Cerydra,Sunday,Cyrene,0,0,0,2,,False
1006081,3,0,3,Evernight,Castorice,Hyacine,Ice Trailblazer,0,0,1,6,,False
1006081,4,1,3,Evernight,Castorice,Hyacine,Cyrene,0,0,1,2,Sanguine Vitality,False
1012485,1,1,3,Hysilens,Kafka,Black Swan,Huohuo,0,0,0,0,,False
1012485,2,4,2,Phainon,Cerydra,Sunday,Dan Heng • Permansor Terrae,0,0,0,0,,False
1012485,3,5,1,Firefly,Fugue,Ruan Mei,Lingsha,0,0,0,0,,False
1012486,1,0,3,Black Swan,Hysilens,Kafka,Dan Heng • Permansor Terrae,1,2,1,0,,False
1012486,2,1,3,Castorice,Silver Wolf,Ice Trailblazer,Hyacine,2,0,6,0,,False
1012486,3,0,3,Evernight,Cipher,Cyrene,Gallagher,2,0,0,6,,False
1012486,4,1,3,Castorice,Evernight,Cyrene,Hyacine,2,2,0,0,Sanguine Vitality,False
1006083,1,0,3,Castorice,Evernight,Cyrene,Hyacine,2,2,2,2,,False
1006083,2,0,3,Sunday,Yunli,Robin,Dan Heng • Permansor Terrae,2,2,2,2,,False
1006083,3,0,3,Firefly,Fugue,Bronya,Ruan Mei,6,2,6,1,,False
1006083,4,1,3,Castorice,Evernight,Cyrene,Hyacine,2,2,2,2,Sanguine Vitality,True
1006084,1,0,3,Castorice,Cyrene,Hyacine,Ice Trailblazer,0,0,0,6,,False
1006084,2,3,2,Phainon,Dan Heng • Permansor Terrae,Sunday,Bronya,0,0,0,4,,False
1006084,3,3,2,The Herta,Fu Xuan,Tribbie,Serval,0,0,0,6,,False
1006085,1,3,2,Acheron,Jiaoqiu,Fu Xuan,Sparkle,2,0,0,0,,False
1006085,2,1,3,Castorice,Evernight,Cyrene,Hyacine,0,0,0,0,,False
1006085,3,2,3,The Herta,Anaxa,Sunday,Dan Heng • Permansor Terrae,0,0,0,0,,False
1006085,4,4,2,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0,Sanguine Vitality,False
1006086,1,1,3,Clara,Dan Heng • Permansor Terrae,Robin,Tribbie,4,0,0,0,,False
1006086,2,1,3,Castorice,Evernight,Hyacine,Ice Trailblazer,0,0,1,6,,False
1006086,3,2,3,Firefly,Fugue,Lingsha,Ruan Mei,2,1,0,1,,False
1006086,4,4,2,Castorice,Evernight,Hyacine,Tribbie,0,0,1,0,Sanguine Vitality,False
1006087,1,0,3,The Herta,Anaxa,Tribbie,Dan Heng • Permansor Terrae,2,2,1,0,,False
1006087,2,0,3,Castorice,Evernight,Hyacine,Cyrene,2,2,1,2,,False
1006087,3,0,3,Firefly,Lingsha,Ruan Mei,Fugue,2,1,2,2,,False
1006087,4,2,3,Castorice,Evernight,Hyacine,Cyrene,2,2,1,2,Sanguine Vitality,True
1006088,1,1,3,Anaxa,Robin,Sunday,Aventurine,0,1,1,0,,False
1006088,2,2,3,Phainon,Cerydra,Ruan Mei,Dan Heng • Permansor Terrae,1,0,1,0,,False
1006088,3,2,3,The Herta,Ice Trailblazer,Tribbie,Hyacine,0,6,1,0,,False
1006088,4,5,1,Castorice,Ice Trailblazer,Tribbie,Hyacine,0,6,1,0,Sanguine Vitality,False
1006089,1,2,3,Phainon,Bronya,Sunday,Dan Heng • Permansor Terrae,0,3,0,0,,False
1006089,2,4,2,Hysilens,Kafka,Ruan Mei,Gallagher,0,0,2,6,,False
1006089,3,2,3,The Herta,Himeko,Tribbie,Hyacine,1,6,1,0,,False
1006089,4,5,1,Castorice,Cyrene,Tribbie,Hyacine,0,0,1,0,Sanguine Vitality,False
1006090,1,0,3,Hysilens,Kafka,Black Swan,Huohuo,2,0,1,0,,False
1006090,2,0,3,Castorice,Evernight,Cyrene,Hyacine,2,2,0,1,,False
1006090,3,2,3,Acheron,Jiaoqiu,Sunday,Dan Heng • Permansor Terrae,2,0,0,0,,False
1006090,4,0,3,Castorice,Evernight,Cyrene,Hyacine,2,2,0,1,Sanguine Vitality,False
1006091,1,6,1,Feixiao,Topaz & Numby,Robin,Dan Heng • Permansor Terrae,0,0,0,0,,False
1006091,2,4,2,Phainon,Sunday,Tribbie,Aventurine,0,1,0,0,,False
1006091,3,1,3,Castorice,Evernight,Cyrene,Hyacine,0,0,0,0,,False
1006091,4,5,1,Castorice,Evernight,Cyrene,Hyacine,0,0,0,0,Sanguine Vitality,False
1006092,1,0,3,Castorice,Evernight,Cyrene,Hyacine,2,0,0,0,,False
1006092,2,0,3,Phainon,Cerydra,Sunday,Dan Heng • Permansor Terrae,2,0,0,0,,False
1006092,3,3,2,Firefly,Fugue,Ruan Mei,Gallagher,2,1,2,6,,False
1006092,4,1,3,Castorice,Evernight,Cyrene,Hyacine,2,0,0,0,Sanguine Vitality,False
1006093,1,2,3,Aglaea,Cyrene,Ice Trailblazer,Dan Heng • Permansor Terrae,0,0,6,0,,False
1006093,2,5,1,Sunday,Saber,Aventurine,Robin,0,0,0,0,,False
1006093,3,0,3,Castorice,Evernight,Tribbie,Hyacine,0,1,0,0,,False
1006093,4,2,3,Castorice,Evernight,Cyrene,Hyacine,0,1,0,0,Sanguine Vitality,False
1006094,1,1,3,Luocha,Mydei,Ice Trailblazer,Cyrene,0,0,6,0,,False
1006094,2,2,3,Hyacine,Castorice,Blade,Evernight,0,0,1,0,,False
1006094,3,1,3,The Herta,Lingsha,Tribbie,Herta,0,0,1,6,,False
1006094,4,2,3,Castorice,Evernight,Hyacine,Cyrene,0,0,0,0,Sanguine Vitality,False
1006096,1,1,3,Aglaea,Dan Heng • Permansor Terrae,Cyrene,Ice Trailblazer,0,0,0,6,,False
1006096,2,6,1,Yunli,Huohuo,Robin,Sunday,0,0,0,0,,False
1006096,3,0,3,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,,False
1006096,4,4,2,Castorice,Evernight,Cyrene,Hyacine,0,0,0,0,Sanguine Vitality,False
1006097,1,2,3,Sparkle,Clara,Tribbie,Dan Heng • Permansor Terrae,0,3,1,0,,False
1006097,2,5,1,Anaxa,Robin,Aventurine,Bronya,1,0,0,2,,False
1006097,3,2,3,The Herta,Herta,Ice Trailblazer,Fu Xuan,2,6,6,0,,False
1006097,4,4,2,The Herta,Anaxa,Tribbie,Dan Heng • Permansor Terrae,2,1,1,0,Power Surge,False
1006098,1,0,3,Hysilens,Kafka,Black Swan,Huohuo,0,0,0,0,,False
1006098,2,0,3,Castorice,Evernight,Cyrene,Hyacine,2,0,0,2,,False
1006098,3,2,3,The Herta,Jade,Ice Trailblazer,Dan Heng • Permansor Terrae,0,0,6,0,,False
1006098,4,0,3,Castorice,Evernight,Cyrene,Hyacine,2,0,0,2,Sanguine Vitality,False
1006099,1,1,3,Hysilens,Kafka,Ruan Mei,Hyacine,0,0,1,0,,False
1006099,2,5,1,Saber,Sunday,Tingyun,Huohuo,0,0,6,0,,False
1006099,3,0,3,The Herta,Anaxa,Tribbie,Ice Trailblazer,2,0,1,6,,False
1006099,4,5,1,The Herta,Anaxa,Tribbie,Hyacine,2,0,1,0,Power Surge,False
1006100,1,0,3,Castorice,Ice Trailblazer,Hyacine,Evernight,0,6,0,0,,False
1006100,2,2,3,Phainon,Cerydra,Sunday,Dan Heng • Permansor Terrae,0,0,1,0,,False
1006100,3,2,3,The Herta,Anaxa,Tribbie,Gallagher,0,0,1,6,,False
1006100,4,4,2,Castorice,Hyacine,Tribbie,Evernight,0,0,1,0,Sanguine Vitality,False
1012489,1,1,3,Phainon,Bronya,Sunday,Dan Heng • Permansor Terrae,0,1,0,2,,False
1012489,2,4,2,Castorice,Ice Trailblazer,Hyacine,Ruan Mei,0,6,0,1,,False
1012489,3,4,2,The Herta,Anaxa,Robin,Aventurine,0,0,1,0,,False
1006102,1,1,3,Acheron,Sparkle,Jiaoqiu,Dan Heng • Permansor Terrae,2,0,0,0,,False
1006102,2,1,3,Castorice,Cyrene,Ice Trailblazer,Hyacine,2,0,6,0,,False
1006102,3,3,2,Evernight,Tribbie,Sunday,Fu Xuan,0,1,0,1,,False
1006102,4,1,3,Castorice,Evernight,Cyrene,Hyacine,2,0,0,0,Sanguine Vitality,False
1006103,1,0,3,Hysilens,Hyacine,Black Swan,Kafka,0,0,1,0,,False
1006103,2,4,2,Saber,Dan Heng • Permansor Terrae,Sunday,Cipher,0,0,0,0,,False
1006103,3,2,3,The Herta,Tribbie,Herta,Lingsha,1,0,6,1,,False
1006104,1,0,3,Ruan Mei,Kafka,Hysilens,Gallagher,1,0,0,6,,False
1006104,2,2,3,Castorice,Cyrene,Hyacine,Evernight,0,0,0,0,,False
1006104,3,2,3,The Herta,Tribbie,Argenti,Dan Heng • Permansor Terrae,0,1,0,0,,False
1006104,4,4,2,Castorice,Evernight,Hyacine,Tribbie,0,0,0,1,Sanguine Vitality,False
1006105,1,1,3,Phainon,Sunday,Bronya,Dan Heng • Permansor Terrae,0,0,4,0,,False
1006105,2,2,3,Castorice,Evernight,Hyacine,Pela,0,0,0,6,,False
1006105,3,3,2,Lingsha,Ruan Mei,Fugue,Imaginary Trailblazer,0,1,0,6,,False
1006105,4,4,2,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0,Sanguine Vitality,False
1006106,1,3,2,Anaxa,Sunday,Cyrene,Dan Heng • Permansor Terrae,0,0,0,0,,False
1006106,2,3,2,Feixiao,Imaginary March 7th,Aventurine,Robin,2,6,1,3,,False
1006106,3,0,3,Castorice,Evernight,Luocha,Tribbie,0,2,0,1,,False
1006106,4,2,3,Castorice,Evernight,Tribbie,Hyacine,0,2,1,0,Sanguine Vitality,False
1006107,1,5,1,Acheron,Silver Wolf,Ruan Mei,Huohuo,0,0,2,2,,False
1006107,2,4,2,Phainon,Sunday,Cyrene,Dan Heng • Permansor Terrae,0,0,0,0,,False
1006107,3,2,3,Castorice,Hyacine,Tribbie,Ice Trailblazer,1,0,0,6,,False
1012490,1,0,3,Kafka,Hysilens,Black Swan,Dan Heng • Permansor Terrae,0,0,0,0,,False
1012490,2,5,1,Feixiao,Robin,Aventurine,Tribbie,0,1,0,0,,False
1012490,3,3,2,Firefly,Fugue,Ruan Mei,Lingsha,2,0,2,0,,False
1012490,4,6,1,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,Power Surge,False
1006109,1,2,3,Phainon,Bronya,Dan Heng • Permansor Terrae,Sunday,0,4,0,0,,False
1006109,2,0,3,Cyrene,Castorice,Evernight,Hyacine,1,2,0,0,,False
1006109,3,2,3,Acheron,Tribbie,Jiaoqiu,Gallagher,2,1,0,6,,False
1006109,4,2,3,Cyrene,Evernight,Castorice,Hyacine,0,0,2,0,Sanguine Vitality,False
1006110,2,1,3,Phainon,Sunday,Dan Heng • Permansor Terrae,Ice Trailblazer,0,0,2,6,,False
1006110,3,4,2,The Herta,Jiaoqiu,Himeko,Aventurine,0,2,1,0,,False
1006111,1,1,3,Hysilens,Kafka,Black Swan,Huohuo,0,0,0,0,,False
1006111,2,4,2,Phainon,Sunday,Bronya,Dan Heng • Permansor Terrae,0,0,4,0,,False
1006111,3,3,2,Evernight,Ice Trailblazer,Cyrene,Gallagher,0,6,0,6,,False
1006111,4,6,1,Cyrene,Evernight,Castorice,Hyacine,0,0,0,0,Sanguine Vitality,False
1006112,1,0,3,Hysilens,Kafka,Black Swan,Gallagher,0,0,0,6,,False
1006112,2,1,3,Phainon,Sunday,Ice Trailblazer,Dan Heng • Permansor Terrae,2,0,6,0,,False
1006112,3,0,3,Castorice,Evernight,Tribbie,Hyacine,0,0,1,0,,False
1006112,4,4,2,Phainon,Sunday,Ice Trailblazer,Dan Heng • Permansor Terrae,2,0,6,0,Power Surge,False
1012492,1,0,3,Castorice,Evernight,Cyrene,Hyacine,1,0,0,0,,False
1006113,1,0,3,Castorice,Cyrene,Evernight,Hyacine,0,0,0,0,,False
1006113,2,4,2,Saber,Sunday,Tribbie,Dan Heng • Permansor Terrae,0,0,0,0,,False
1006113,3,4,2,Rappa,Gallagher,Ruan Mei,Fugue,0,6,0,0,,False
1006113,4,5,1,Castorice,Evernight,Cyrene,Hyacine,0,0,0,0,Sanguine Vitality,False
1006114,1,2,3,Ice Trailblazer,Mydei,Ruan Mei,Hyacine,6,0,1,0,,False
1006114,2,2,3,Phainon,Dan Heng • Permansor Terrae,Sunday,Cerydra,0,0,0,0,,False
1006114,3,2,3,The Herta,Aventurine,Tribbie,Jade,0,0,1,0,,False
1006115,1,0,3,Hysilens,Black Swan,Kafka,Huohuo,1,0,0,0,,False
1006115,2,2,3,Phainon,Cerydra,Sunday,Dan Heng • Permansor Terrae,0,0,0,0,,False
1006115,3,0,3,Castorice,Evernight,Cyrene,Hyacine,0,0,2,0,,False
1006115,4,4,2,Castorice,Cyrene,Hyacine,Evernight,0,2,0,0,Sanguine Vitality,False
1006116,1,2,3,Castorice,Evernight,Cyrene,Hyacine,0,0,0,0,,False
1006116,2,2,3,Phainon,Sunday,Ice Trailblazer,Dan Heng • Permansor Terrae,0,1,6,0,,False
1006116,3,3,2,The Herta,Anaxa,Tribbie,Lingsha,0,0,0,0,,False
1006116,4,6,1,Castorice,Evernight,Cyrene,Hyacine,0,0,0,0,Sanguine Vitality,False
1006117,1,1,3,Hysilens,Kafka,Black Swan,Huohuo,0,0,0,0,,False
1006117,2,4,2,Phainon,Cerydra,Dan Heng • Permansor Terrae,Sunday,0,0,0,0,,False
1006117,3,0,3,Castorice,Cyrene,Evernight,Hyacine,0,0,0,0,,False
1006117,4,4,2,Castorice,Evernight,Cyrene,Hyacine,0,0,0,0,Sanguine Vitality,False
1006118,1,1,3,Acheron,Sparkle,Black Swan,Dan Heng • Permansor Terrae,2,2,1,0,,False
1006118,2,0,3,Castorice,Evernight,Tribbie,Hyacine,2,1,1,0,,False
1006118,3,2,3,Firefly,Fugue,Ruan Mei,Lingsha,2,1,1,0,,False
1006118,4,0,3,Castorice,Tribbie,Evernight,Hyacine,2,1,1,1,Sanguine Vitality,False
1006119,1,0,3,Kafka,Hysilens,Black Swan,Dan Heng • Permansor Terrae,0,0,1,0,,False
1006119,2,6,1,Aventurine,Robin,Topaz & Numby,Feixiao,0,0,0,0,,False
1006119,3,2,3,Lingsha,Ruan Mei,Fugue,Rappa,0,1,0,1,,False
1006120,1,2,3,Castorice,Hyacine,Cyrene,Ice Trailblazer,0,0,0,6,,False
1006120,2,1,3,Bronya,Sunday,Phainon,Dan Heng • Permansor Terrae,1,0,4,1,,False
1006120,3,2,3,Huohuo,The Herta,Tribbie,Anaxa,2,0,0,0,,False
1006120,4,3,2,Phainon,Cerydra,Dan Heng • Permansor Terrae,Cyrene,4,0,1,0,Power Surge,False
1006121,1,0,3,Hysilens,Kafka,Black Swan,Huohuo,0,0,0,0,,False
1006121,2,4,2,Saber,Sunday,Tribbie,Dan Heng • Permansor Terrae,0,0,1,0,,False
1006121,3,4,2,Lingsha,Firefly,Ruan Mei,Fugue,0,0,1,0,,False
1006122,1,0,3,Phainon,Sunday,Bronya,Ruan Mei,2,0,4,1,,False
1006122,2,2,3,Hysilens,Dan Heng • Permansor Terrae,Kafka,Robin,0,0,1,1,,False
1006122,3,1,3,The Herta,Hyacine,Jade,Tribbie,0,0,1,1,,False
1006122,4,3,2,Phainon,Tribbie,Cyrene,Dan Heng • Permansor Terrae,2,1,0,0,Power Surge,False
1006123,1,0,3,Black Swan,Robin,Kafka,Dan Heng • Permansor Terrae,1,1,1,0,,False
1006123,2,0,3,Phainon,Ice Trailblazer,Bronya,Cyrene,2,6,3,2,,False
1006123,3,3,2,Firefly,Luocha,Fugue,Ruan Mei,2,0,1,1,,False
1006123,4,2,3,Phainon,Dan Heng • Permansor Terrae,Ice Trailblazer,Cyrene,2,0,6,2,Power Surge,False
1006124,1,2,3,Acheron,Kafka,Dan Heng • Permansor Terrae,Silver Wolf,0,0,1,0,,False
1006124,2,2,3,Feixiao,Cipher,Robin,Lingsha,0,4,1,0,,False
1006124,3,2,3,Firefly,Fugue,Ruan Mei,Bronya,2,2,1,1,,False
1006124,4,5,1,Ice Trailblazer,Robin,Cipher,Dan Heng • Permansor Terrae,6,1,4,1,Power Surge,False
1012494,1,0,3,Aglaea,Sunday,Robin,Dan Heng • Permansor Terrae,2,1,2,0,,False
1012494,2,0,3,Castorice,Evernight,Cyrene,Hyacine,2,2,6,0,,False
1012494,3,1,3,Firefly,Fugue,Ruan Mei,Lingsha,2,2,1,1,,False
1012494,4,2,3,Castorice,Evernight,Cyrene,Hyacine,2,2,6,0,Sanguine Vitality,True
1006125,1,0,3,Kafka,Hysilens,Cipher,Dan Heng • Permansor Terrae,0,0,0,0,,False
1006126,1,0,3,Castorice,Evernight,Cyrene,Hyacine,0,0,0,0,,False
1006126,2,4,2,Saber,Sunday,Tribbie,Dan Heng • Permansor Terrae,0,0,0,0,,False
1012495,1,1,3,Castorice,Evernight,Gallagher,Ice Trailblazer,0,0,6,6,,False
1012495,2,1,3,Yunli,Dan Heng • Permansor Terrae,Sunday,Cipher,1,1,1,1,,False
1012495,3,2,3,The Herta,Herta,Aventurine,Tribbie,0,6,0,1,,False
1012495,4,6,1,Yunli,Dan Heng • Permansor Terrae,Sunday,Tribbie,1,1,1,1,Power Surge,False
1006128,1,4,2,Kafka,Guinaifen,Dan Heng • Permansor Terrae,Ruan Mei,0,6,0,1,,False
1006128,2,2,3,Cyrene,Castorice,Hyacine,Evernight,1,0,0,0,,False
1006128,3,3,2,The Herta,Jade,Aventurine,Tribbie,0,0,0,0,,False
1006128,4,4,2,Cyrene,Castorice,Hyacine,Evernight,1,0,0,0,Sanguine Vitality,False
1006129,1,0,3,Dan Heng • Permansor Terrae,Cipher,Yunli,Robin,0,0,3,0,,False
1006129,2,0,3,Bronya,Sunday,Phainon,Cerydra,3,0,2,0,,False
1006129,3,2,3,Hyacine,Ruan Mei,Evernight,Ice Trailblazer,0,1,0,6,,False
1006129,4,3,2,Phainon,Sunday,Dan Heng • Permansor Terrae,Cerydra,2,0,0,0,Power Surge,False
1006130,1,0,3,Acheron,Cipher,Sunday,Dan Heng • Permansor Terrae,6,0,0,0,,False
1006130,2,2,3,Castorice,Evernight,Cyrene,Hyacine,2,0,0,0,,False
1006130,3,4,2,The Herta,Herta,Robin,Lingsha,0,6,0,0,,False
1006130,4,4,2,Castorice,Evernight,Cyrene,Hyacine,2,0,0,0,Sanguine Vitality,False
1006131,1,2,3,Acheron,Sunday,Silver Wolf,Dan Heng • Permansor Terrae,2,0,0,0,,False
1006131,2,2,3,Castorice,Evernight,Hyacine,Ice Trailblazer,0,0,0,6,,False
1006131,3,4,2,Firefly,Fugue,Ruan Mei,Gallagher,0,0,1,6,,False
1006131,4,5,1,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0,Sanguine Vitality,False
1006133,1,0,3,Aglaea,Sunday,Robin,Huohuo,2,0,0,0,,False
1006133,2,2,3,Castorice,Hyacine,Evernight,Ice Trailblazer,0,0,0,6,,False
1006133,3,2,3,The Herta,Tribbie,Anaxa,Dan Heng • Permansor Terrae,0,0,0,0,,False
1006133,4,3,2,Castorice,Hyacine,Evernight,Cyrene,0,0,0,0,Sanguine Vitality,False
1006134,1,2,3,Anaxa,Sunday,Robin,Dan Heng • Permansor Terrae,0,0,0,0,,False
1006134,2,0,3,Castorice,Evernight,Tribbie,Hyacine,0,1,1,0,,False
1006134,3,1,3,The Herta,Herta,Pela,Ruan Mei,2,6,6,1,,False
1006134,4,1,3,Castorice,Evernight,Tribbie,Hyacine,0,1,1,0,Sanguine Vitality,False
1006136,1,2,3,Phainon,Sunday,Bronya,Ice Trailblazer,0,0,2,6,,False
1006136,2,2,3,Feixiao,Robin,Cipher,Dan Heng • Permansor Terrae,0,1,0,0,,False
1006136,3,2,3,The Herta,Anaxa,Tribbie,Huohuo,0,0,0,0,,False
1006136,4,6,1,The Herta,Tribbie,Anaxa,Dan Heng • Permansor Terrae,0,1,0,0,Power Surge,False
1012501,1,2,3,Phainon,Sunday,Bronya,Dan Heng • Permansor Terrae,0,0,2,0,,False
1006137,1,3,2,Aglaea,Cyrene,Sunday,Hyacine,0,0,0,0,,False
1006137,2,6,1,Yunli,Dan Heng • Permansor Terrae,Ice Trailblazer,Tingyun,0,0,6,6,,False
1006137,3,1,3,Phainon,Bronya,Cerydra,Ruan Mei,0,1,0,1,,False
1006137,4,6,1,Phainon,Ice Trailblazer,Cyrene,Dan Heng • Permansor Terrae,0,6,0,0,Power Surge,False
1006138,1,0,3,Hysilens,Kafka,Black Swan,Dan Heng • Permansor Terrae,1,0,0,0,,False
1006138,2,4,2,Evernight,Cyrene,Castorice,Hyacine,0,0,0,0,,False
1006138,3,1,3,The Herta,Robin,Aventurine,Jade,2,2,0,1,,False
1006138,4,5,1,Cyrene,Evernight,Castorice,Hyacine,0,0,0,0,Sanguine Vitality,False
1006139,1,3,2,Acheron,Ruan Mei,Jiaoqiu,Aventurine,2,0,0,0,,False
1006139,2,5,1,Phainon,Sunday,Bronya,Dan Heng • Permansor Terrae,0,0,5,0,,False
1006139,3,3,2,Castorice,Tribbie,Ice Trailblazer,Luocha,0,2,6,0,,False
1006140,1,0,3,Hysilens,Kafka,Black Swan,Huohuo,0,0,0,0,,False
1006140,2,4,2,Phainon,Cerydra,Sunday,Dan Heng • Permansor Terrae,0,0,0,0,,False
1006140,3,2,3,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,,False
1012502,1,2,3,Black Swan,Kafka,Aventurine,Jiaoqiu,0,0,1,1,,False
1012502,2,2,3,Phainon,Ruan Mei,Robin,Cerydra,0,1,1,0,,False
1012502,3,1,3,The Herta,Sunday,Ice Trailblazer,Herta,1,1,6,6,,False
1012502,4,4,2,Anaxa,Sunday,Dan Heng • Permansor Terrae,Cerydra,2,1,0,0,Power Surge,False
1006141,1,2,2,Kafka,Hysilens,Black Swan,Gallagher,0,0,0,6,,False
1006141,2,6,1,Sunday,Saber,Dan Heng • Permansor Terrae,Robin,0,0,0,0,,False
1012503,1,0,3,Phainon,Cerydra,Sunday,Dan Heng • Permansor Terrae,0,0,0,0,,False
1012503,2,1,3,Castorice,Evernight,Cyrene,Hyacine,0,0,0,0,,False
1012503,3,5,1,Firefly,Fugue,Ruan Mei,Gallagher,0,0,0,6,,False
1012503,4,3,2,Castorice,Evernight,Cyrene,Hyacine,0,0,0,0,Sanguine Vitality,False
1006144,1,0,3,Hysilens,Kafka,Ruan Mei,Dan Heng • Permansor Terrae,0,0,1,0,,False
1006144,2,6,1,Phainon,Bronya,Sparkle,Natasha,0,1,0,6,,False
1006144,3,1,3,Evernight,Ice Trailblazer,Tribbie,Hyacine,0,6,0,0,,False
1006144,4,5,1,Evernight,Ice Trailblazer,Tribbie,Hyacine,0,6,0,0,Sanguine Vitality,False
1006145,1,0,3,Acheron,Pela,Aventurine,Tribbie,3,6,0,2,,False
1006145,2,0,3,Castorice,Evernight,Cyrene,Hyacine,0,0,0,1,,False
1006145,3,2,3,The Herta,Anaxa,Ruan Mei,Lingsha,2,0,1,0,,False
1006145,4,2,3,Castorice,Evernight,Cyrene,Hyacine,1,0,0,1,Sanguine Vitality,False
1006146,2,1,3,Phainon,Sunday,Cerydra,Dan Heng • Permansor Terrae,1,0,0,0,,False
1006147,1,0,3,Hysilens,Kafka,Cyrene,Dan Heng • Permansor Terrae,1,0,2,0,,False
1006147,2,0,3,Phainon,Sunday,Cerydra,Robin,2,0,1,1,,False
1006147,3,0,3,Castorice,Evernight,Hyacine,Tribbie,2,1,0,0,,False
1006147,4,0,3,Phainon,Cyrene,Cerydra,Robin,2,2,1,1,Power Surge,False
1006148,1,0,3,Hysilens,Black Swan,Kafka,Huohuo,0,0,0,2,,False
1006148,2,2,3,Phainon,Cerydra,Sunday,Bronya,0,0,0,1,,False
1006148,3,0,3,Castorice,Evernight,Tribbie,Hyacine,2,0,0,0,,False
1006148,4,2,3,Castorice,Evernight,Cyrene,Hyacine,2,0,0,0,Sanguine Vitality,False
1006150,1,0,3,The Herta,Anaxa,Fu Xuan,Tribbie,2,0,0,1,,False
1006150,2,0,3,Castorice,Evernight,Cyrene,Hyacine,2,2,1,1,,False
1006150,3,0,3,Rappa,Fugue,Ruan Mei,Imaginary Trailblazer,1,2,1,2,,False
1006150,4,2,3,Castorice,Evernight,Cyrene,Hyacine,2,2,2,1,Sanguine Vitality,True
1006151,1,1,3,Archer,Silver Wolf,Sparkle,Dan Heng • Permansor Terrae,1,2,1,0,,False
1006151,2,0,3,Castorice,Evernight,Cyrene,Hyacine,2,1,0,0,,False
1006151,3,2,3,Firefly,Fugue,Imaginary Trailblazer,Lingsha,2,0,6,0,,False
1006151,4,1,3,Castorice,Evernight,Cyrene,Hyacine,2,1,0,0,Sanguine Vitality,False
1006152,1,2,3,Hysilens,Acheron,Cyrene,Hyacine,0,0,0,0,,False
1006152,2,6,1,Feixiao,Topaz & Numby,Robin,Aventurine,0,0,0,0,,False
1006152,3,5,1,Firefly,Fugue,Ruan Mei,Gallagher,0,0,0,6,,False
1006152,4,4,2,Castorice,Evernight,Cyrene,Hyacine,0,0,0,0,Sanguine Vitality,False
1006153,1,0,3,Castorice,Evernight,Cyrene,Hyacine,0,0,0,1,,False
1006153,2,0,3,Phainon,Sunday,Cerydra,Ruan Mei,0,0,1,1,,False
1006153,3,0,3,The Herta,Anaxa,Tribbie,Ice Trailblazer,0,0,1,6,,False
1006153,4,0,3,Castorice,Evernight,Cyrene,Hyacine,2,0,0,2,Sanguine Vitality,False
1006154,1,3,2,Acheron,Jiaoqiu,Pela,Dan Heng • Permansor Terrae,0,0,6,0,,False
1006154,2,2,3,Phainon,Cerydra,Sunday,Huohuo,0,1,0,0,,False
1006154,3,4,2,The Herta,Herta,Tribbie,Luocha,0,6,0,0,,False
